date,pm25_mean,pm25_max,pm25_std,pm25_count,fire_count,brightness_mean,brightness_max,confidence_mean
2015-10-21,32.6286206069251,191.33531153712264,18.538590333821105,8982,824,307.54077669902915,378.0,55.695388349514566
2015-10-22,38.137706869079516,163.497861701135,20.497144692762884,8982,861,309.43763066202087,389.6,55.39488966318235
2015-10-23,36.62749267863935,149.86098123682578,22.067393374007626,8982,2365,310.01378435517967,429.9,56.874841437632135
2015-10-24,30.34004595934617,179.23134029026966,17.14117486237958,8982,1233,311.8073803730738,394.4,58.29034874290349
2015-10-25,57.004799507843416,224.6752627406098,30.466482442595453,8982,2513,313.57867091126144,500.0,57.680063668921605
2015-10-26,97.97667061220967,237.12491169348425,32.077622250119354,8982,419,314.0040572792363,357.3,54.63484486873509
2015-10-30,34.935446445401425,128.7570014749951,20.841357815557032,8982,808,310.89257425742574,398.6,56.48638613861386
2015-10-31,40.71247483503057,145.7190148552325,24.199522181684785,8982,931,308.16133190118154,357.2,52.44897959183673
2015-11-01,69.60669764237466,257.28037947795036,45.92316682576546,8982,2850,311.6668421052632,442.0,56.810526315789474
2015-11-02,99.00370546438303,395.0031564449976,71.78873469367801,8982,2250,307.2143111111111,353.6,51.10444444444445
2015-11-03,123.37864264251549,613.02506859531,88.17387854846521,8982,1465,309.26744027303755,374.8,55.42730375426621
2015-11-04,67.41886755306409,231.76919911051095,35.84975541284665,8982,1992,310.14939759036145,375.7,55.09989959839358
2015-11-05,37.25104270893186,217.74759405831895,24.96199748970535,8982,671,309.2058122205663,365.5,54.48733233979136
2015-11-06,67.91447666795725,308.3618011383865,56.9262483099467,8982,1902,310.1360672975815,385.5,55.362250262881176
2015-11-07,71.00334614324095,373.55870072740373,59.77786082829443,8982,355,306.74732394366197,338.4,49.32112676056338
2015-11-11,92.39165384378438,293.5081365719408,44.530062544050146,8982,554,310.8234657039711,376.2,59.16064981949459
2016-03-13,17.705421080774673,41.74475738556204,4.583249801822665,8982,309,307.49967637540453,370.3,49.42718446601942
2016-03-15,34.680036056326344,86.52686095631424,11.036038519066249,8982,580,308.76189655172413,374.5,52.87586206896552
2016-03-16,37.04049361086417,106.06158051712887,13.865604120667573,8982,768,311.93385416666666,404.4,58.057291666666664
2016-03-20,29.386575791724923,120.42707885721852,16.65916053929737,8982,917,311.1744820065431,378.5,58.70119956379499
2016-03-22,17.49727327036546,45.18444981423742,6.788109523795251,8982,305,315.37606557377046,383.2,58.40983606557377
2016-03-23,19.56213339651088,49.841281195452574,7.6075350114494675,8982,827,310.11269649334946,397.4,56.39782345828295
2016-03-24,26.365513031155373,65.17369135291884,9.636333572859158,8982,1181,309.7861134631668,390.0,56.36409822184589
2016-03-25,41.74311697526941,133.7185574627507,22.96368367031401,8982,2478,313.9626715092817,390.9,61.26553672316384
2016-03-26,35.65998485343958,139.3657792558322,21.24588400416398,8982,1353,311.9868440502587,403.3,59.033259423503324
2016-03-27,45.40344615257726,138.91932621294723,20.83526622415821,8982,1665,310.9218618618619,394.6,57.35675675675676
2016-03-28,52.5906722942155,115.67748239485834,17.10903447463104,8982,335,309.41641791044776,354.8,56.49850746268657
