date,pm25_mean,pm25_max,pm25_std,pm25_count,fire_count,brightness_mean,brightness_max,confidence_mean
2010-03-11,41.91296089886249,81.50205883017382,10.476447805125071,8982,24,304.70416666666665,325.9,50.708333333333336
2010-03-12,36.89975294332537,58.847700721075974,11.07547976903421,8982,0,0.0,0.0,0.0
2010-03-13,33.92873419119598,82.25424689414012,9.82913933602569,8982,5,310.38,321.2,64.6
2010-03-14,45.0695533471148,85.21578160652066,12.373311310766052,8982,0,0.0,0.0,0.0
2010-03-15,43.642622819427835,70.58983806495937,8.762574276003058,8982,0,0.0,0.0,0.0
2010-03-16,27.20261660101522,51.53725132605542,6.150999162403372,8982,0,0.0,0.0,0.0
2010-03-17,28.922463501489982,62.47600206655275,6.192253049345139,8982,0,0.0,0.0,0.0
2010-03-18,32.632677831063994,66.7017149212792,9.031219732894725,8982,2,305.25,308.3,53.5
2010-03-19,40.36287655724483,91.80664927994434,16.938064020799448,8982,0,0.0,0.0,0.0
2010-03-20,29.75798211137439,70.34195343542548,11.52889920713358,8982,1,300.0,300.0,15.0
2010-03-21,25.10301299056597,61.643367724822525,5.037942080538748,8982,4,303.025,304.2,52.25
2010-03-22,33.71458238953968,81.59827408112272,15.031309667771575,8982,0,0.0,0.0,0.0
2010-03-23,25.858071373668125,56.086700947699214,3.8615082341348645,8982,28,307.19642857142856,318.3,57.92857142857143
2010-03-24,26.83370257382067,63.18949395413041,8.939080721386253,8982,2,305.6,309.7,58.0
2010-03-25,23.159287077257908,34.37550229439128,2.084887325527764,8982,7,305.95714285714286,324.3,41.57142857142857
2010-03-26,23.948355637148357,39.283126735001886,3.4400854603976416,8982,2,306.5,306.6,63.5
2010-03-27,23.997793452395182,49.65150069237087,3.4025068941731162,8982,118,305.72711864406784,336.7,53.144067796610166
2010-03-28,27.727659166077867,52.39534059452223,4.646819391830901,8982,24,307.68333333333334,357.9,51.75
2010-03-29,40.82280734636841,74.17448229638835,9.433704276881992,8982,242,309.56859504132234,388.5,53.607438016528924
2010-03-30,61.064268815815225,177.32051178694573,20.72743386365106,8982,10,317.16999999999996,373.5,59.6
2010-03-31,56.86591107174013,115.40816797665434,16.911921568319276,8982,0,0.0,0.0,0.0
2010-04-01,31.664912385969746,86.30626268506516,8.502140062413567,8982,3,302.5333333333333,302.7,48.333333333333336
2010-04-02,24.908246638399874,44.97571579156909,5.689176155224559,8982,1,301.4,301.4,46.0
2010-04-03,27.44350615868864,64.79729311303818,7.306671584217046,8982,171,307.20877192982454,340.2,55.64912280701754
2010-04-04,35.563771999895174,60.09869261723788,11.131022973204622,8982,1,311.3,311.3,48.0
2010-04-05,27.407151321603248,56.372429880458114,6.2978366641201395,8982,94,309.40531914893614,395.1,54.92553191489362
2010-04-06,25.40128756970343,54.8122770579328,3.073157655817683,8982,87,308.76666666666665,342.2,55.97701149425287
2010-04-07,35.01446842200882,59.89808286825591,7.094053623663465,8982,533,310.16022514071295,343.1,53.930581613508444
2010-04-08,50.44286665578699,113.8208621165053,14.561118251427033,8982,35,313.95142857142855,347.5,60.285714285714285
2010-04-09,27.886624749048924,61.591455582617535,5.745360189852287,8982,10,305.69,314.9,50.4
2010-04-10,30.124418439695837,64.61814474567274,6.530645437392309,8982,45,308.43333333333334,323.4,54.06666666666667
2010-04-11,30.936536662363114,66.61167147068296,6.5617709684312775,8982,52,308.14230769230767,333.2,50.5
2010-04-12,35.77546240337387,74.72858395535782,12.41812641237464,8982,33,315.4606060606061,393.8,53.42424242424242
2010-04-13,34.2121753145263,93.48947439719568,11.022108888621132,8982,14,317.74285714285713,366.1,48.5
2010-04-14,26.91914359795276,47.95340686178751,4.8773132710998635,8982,33,308.9939393939394,332.3,46.45454545454545
2010-04-15,30.10014557797318,76.31553000781913,8.325384125479301,8982,31,316.5967741935484,348.8,46.064516129032256
2010-04-16,31.5303382007564,79.81767992806598,9.523301953896228,8982,39,309.5153846153846,330.9,54.76923076923077
2010-04-17,35.614966123690486,79.83140837361819,11.234587504669996,8982,132,317.1015151515152,390.7,63.74242424242424
2010-04-18,52.32312237478191,113.23109359871138,19.830824035071668,8982,43,304.553488372093,315.6,48.395348837209305
2010-04-19,54.62665997581721,121.27110739804682,16.24255628177226,8982,8,306.0875,312.3,57.625
2010-04-20,34.77750940460502,118.48788051605564,12.36712412249995,8982,2,309.04999999999995,316.7,35.5
2010-04-21,28.53847883171898,90.48967022294192,9.031224799931069,8982,29,312.85862068965514,325.1,51.58620689655172
2010-04-22,25.768820799200494,63.30453505455263,5.946962601687535,8982,50,311.19599999999997,331.3,57.02
2010-04-23,26.722593763941312,57.51366318563854,4.887128618756083,8982,237,311.60379746835446,351.1,53.75105485232068
2010-04-24,31.945828444695447,78.83748817677531,9.360317622880236,8982,215,320.54186046511626,399.2,62.93953488372093
2010-04-25,45.07618254182232,112.54024684996632,14.783885889675458,8982,156,311.1775641025641,336.1,57.97435897435897
2010-04-26,48.91467613512621,90.89363264310096,8.553531570012677,8982,0,0.0,0.0,0.0
2010-04-27,35.01944819066143,79.39640076763827,5.943160819801876,8982,0,0.0,0.0,0.0
2010-04-28,30.128603653751654,54.02467532005464,4.391302570792702,8982,0,0.0,0.0,0.0
2010-04-29,27.98991681685275,51.02345877346352,5.032420958724649,8982,2,307.85,313.7,48.0
2010-04-30,28.200909943339415,54.83123047332152,7.4513714781262745,8982,68,309.2308823529412,322.9,54.44117647058823
2010-05-01,28.927875529965167,60.93907798956936,7.647186548465089,8982,54,317.012962962963,373.4,60.74074074074074
2010-05-02,31.791941214442392,81.50187374580058,11.044201836882907,8982,293,315.59351535836174,347.7,62.18088737201365
2010-05-03,25.410835844479053,65.22774178747987,8.496827327215138,8982,123,313.6617886178862,333.8,59.09756097560975
2010-05-04,36.3164321467669,126.4556188323148,19.904534851679102,8982,415,317.00506024096387,358.1,63.69638554216868
2010-05-05,38.52018340297242,98.78955881345004,16.682141016753725,8982,15,309.8,330.7,55.93333333333333
2010-05-06,28.0557009556512,87.09783400693566,9.601628140540518,8982,8,319.6375,330.5,73.75
2010-05-07,21.57943993638447,52.02962553534962,4.292662516492916,8982,32,315.971875,343.0,61.5625
2010-05-08,24.95960841238316,67.34594169872024,9.284635678547899,8982,7,311.1857142857143,325.9,62.142857142857146
2010-05-09,31.516968716019978,68.9441606730413,11.828005768164601,8982,16,311.11875,324.1,56.625
2010-05-10,30.394840874511296,59.60101810794535,5.212899489858498,8982,0,0.0,0.0,0.0
2010-05-11,25.058459316784507,53.99995676620168,4.719727861652593,8982,0,0.0,0.0,0.0
2010-05-12,21.865935000696886,47.56393261166877,3.6405638319661486,8982,0,0.0,0.0,0.0
2010-05-13,27.46194291409432,54.057422686756134,7.070994414632283,8982,9,311.5444444444445,314.7,59.55555555555556
2010-05-14,34.366348522489695,61.86837331078707,8.775138428229802,8982,23,310.5,325.6,59.73913043478261
2010-05-15,34.02881735292944,88.02023942048001,14.999505674929898,8982,19,316.7789473684211,330.0,65.52631578947368
2010-05-16,26.327057425098165,58.00608200668207,5.65043928092116,8982,57,314.89122807017543,325.6,53.94736842105263
2010-05-17,31.466600316872974,66.83567170498951,6.599147452993916,8982,15,307.9266666666666,324.3,52.333333333333336
2010-05-18,30.274882165145975,55.143779715884506,5.436616650776767,8982,67,320.03432835820894,374.3,61.17910447761194
2010-05-19,23.678378699702,45.94323681201913,3.299563447177661,8982,0,0.0,0.0,0.0
2010-05-20,22.782876978375853,47.26355689008311,6.008295163012087,8982,1,300.1,300.1,13.0
2010-05-21,24.71403988671469,61.23704295266923,8.940887826459376,8982,13,321.4230769230769,335.2,53.92307692307692
2010-05-22,28.404726171056453,65.11076260283254,9.120473245206288,8982,16,326.01875,406.2,69.375
2010-05-23,30.47207051532745,74.59421460982496,9.013731481956022,8982,25,317.288,333.3,55.36
2010-05-24,26.8320489742168,74.90600928906203,8.655485173411137,8982,16,308.4875,315.3,58.1875
2010-05-25,20.69388973816744,33.6396843481958,2.34429593223786,8982,3,307.09999999999997,315.2,46.0
2010-05-26,21.447390424301418,36.50997724403506,2.779151244287991,8982,8,311.625,327.2,60.125
2010-05-27,24.411830271561605,43.87207816717463,4.44204043001534,8982,26,317.2307692307692,333.5,54.53846153846154
2010-05-28,28.249284074373577,63.15235813657851,8.000657304447197,8982,2,310.55,311.3,68.0
2010-05-29,25.2908779822403,44.57133437507737,3.6621545698898474,8982,11,304.90000000000003,313.4,51.36363636363637
2010-05-30,24.864374353078958,52.70029275384725,6.862537604943015,8982,6,312.9166666666667,318.8,51.333333333333336
2010-05-31,24.459204828658205,50.570291814829424,6.838025848138194,8982,12,317.175,329.7,62.0
2010-06-01,23.759243167344476,44.71082600966742,3.478905064894965,8982,19,318.28421052631575,323.2,45.10526315789474
2010-06-02,24.413927842688725,43.318790354998995,3.9384891716633104,8982,3,322.40000000000003,327.5,52.333333333333336
2010-06-03,25.093562774577148,43.18943577342424,3.7954415226673355,8982,17,321.1470588235294,331.8,61.0
2010-06-04,27.081606320198826,43.21253098453497,3.5964953306496663,8982,5,320.04,324.1,59.6
2010-06-05,26.475216641176285,51.00383252886641,5.348885087772539,8982,21,314.2809523809524,338.9,55.857142857142854
2010-06-06,28.14920142743607,71.80390697162704,11.118524715123334,8982,8,315.3875,330.2,61.25
2010-06-07,36.217911940411355,65.01274767587171,10.996911074745329,8982,8,321.2125,339.7,68.5
2010-06-08,39.348933091861554,69.1019169815635,11.53966730490459,8982,8,317.5125,326.8,64.5
2010-06-09,36.254143511923075,67.45319789993164,10.872194676615642,8982,2,321.8,322.6,68.0
2010-06-10,34.54908824105785,66.61427295407609,7.850567175375659,8982,6,327.2,334.0,56.166666666666664
2010-06-11,36.683904152060556,68.40111170318536,8.698930304168002,8982,5,321.58000000000004,325.6,59.2
2010-06-12,33.22466120439662,59.426515117787645,8.434725395227442,8982,2,312.70000000000005,317.1,29.5
2010-06-13,30.23228497467164,55.48643432536108,7.36495903196261,8982,0,0.0,0.0,0.0
2010-06-14,30.183571265685416,75.55860274315636,10.0250101222221,8982,1,315.3,315.3,50.0
2010-06-15,27.390622584271437,48.01545850892175,6.416108612139654,8982,3,320.23333333333335,326.4,52.666666666666664
2010-06-16,26.670227707854153,74.1700505096003,7.689578719879859,8982,2,327.04999999999995,327.7,51.5
2010-06-17,28.647156963577377,76.45281493629317,9.283363983972448,8982,20,318.26,340.9,62.35
2010-06-18,34.5520048216007,83.24109881200718,13.832856675716455,8982,5,311.02,321.2,40.8
2010-06-19,34.22291112199044,62.1727396533235,12.264945590939488,8982,20,320.56,333.0,51.4
2010-06-20,20.415589577607882,46.46706243805325,2.591448888643973,8982,1,318.6,318.6,57.0
2010-06-21,19.477149652771367,37.7905568921651,2.1733820388124436,8982,3,315.8,323.3,66.0
2010-06-22,20.316133045252037,35.77337008909157,2.7049247088055277,8982,9,317.9,326.9,34.666666666666664
2010-06-23,24.175046177038322,40.01168076410489,3.960163685586946,8982,6,314.65000000000003,325.5,53.166666666666664
2010-06-24,28.17405904391948,55.18581788936603,4.09340349812134,8982,14,324.9214285714285,340.7,57.357142857142854
2010-06-25,27.95534101098331,46.86062989383279,3.507256606067573,8982,7,313.6714285714285,322.5,58.714285714285715
2010-06-26,28.425831212016888,49.150831419974274,4.142214861496681,8982,66,334.45454545454544,399.8,75.56060606060606
2010-06-27,31.19108609617834,77.26411911326807,7.458885783016284,8982,131,332.5618320610687,436.0,78.73282442748092
2010-06-28,35.32695024596916,100.91676701990218,13.919058238279476,8982,186,331.2494623655914,396.8,77.31720430107526
2010-06-29,34.60106756605938,83.07772092728156,14.732298812702455,8982,271,328.46457564575644,431.1,73.56826568265683
2010-06-30,37.75439820735546,87.1860914634232,17.70093799029747,8982,51,327.0529411764706,360.5,66.33333333333333
2010-07-01,32.41863969870948,67.25951495024594,7.989263945314553,8982,33,319.3090909090909,353.4,76.42424242424242
2010-07-02,25.763376015864342,44.337813829397994,3.6862233532847943,8982,54,319.0351851851852,353.3,68.48148148148148
2010-07-03,24.556512991028132,38.452874625504705,3.707278021391195,8982,1,317.2,317.2,66.0
2010-07-04,22.202017600367302,40.88125364574687,3.9099234073475597,8982,1,311.4,311.4,37.0
2010-07-05,18.16566235810907,28.654673694065487,2.165849038617114,8982,1,321.7,321.7,44.0
2010-07-06,18.81698730675747,34.256609669025806,2.3340362072132383,8982,0,0.0,0.0,0.0
2010-07-07,20.096671969511853,34.210987572613995,2.342120903992785,8982,0,0.0,0.0,0.0
2010-07-08,20.85219018129468,38.93749107118732,2.85900928718851,8982,3,310.3,315.9,40.666666666666664
2010-07-09,21.022188968204535,36.51934001782523,2.788273548059766,8982,3,312.3666666666666,328.7,62.0
2010-07-10,21.313241594053164,44.083360936031994,4.261263343223444,8982,2,308.15,308.4,28.0
2010-07-11,24.53505849645643,66.03562264670022,6.795271756229137,8982,1,308.0,308.0,42.0
2010-07-12,21.084022719681748,62.06731707779467,3.731193152283704,8982,24,316.57916666666665,325.4,45.708333333333336
2010-07-13,22.00946201520584,36.69377071722075,3.2229190648173023,8982,1,309.9,309.9,0.0
2010-07-14,22.022202599028432,36.89051557881367,3.8354960109480203,8982,21,316.72857142857146,329.3,45.80952380952381
2010-07-15,27.532595942527248,78.58851826248522,11.545634469782547,8982,0,0.0,0.0,0.0
2010-07-16,33.93947555815967,74.03094858008107,14.427032609175292,8982,2,302.4,303.7,47.5
2010-07-17,28.600914963975093,64.6228512180628,11.333577806517411,8982,4,317.875,328.6,46.0
2010-07-18,27.878697707206495,72.8554550067481,11.587762302374635,8982,1,310.2,310.2,79.0
2010-07-19,27.53170550719627,73.50358071937175,11.62953879046146,8982,19,317.71578947368425,336.6,49.05263157894737
2010-07-20,24.56005985633496,43.19151459380773,5.576961101650116,8982,0,0.0,0.0,0.0
2010-07-21,20.964165164919116,40.30597032408976,4.550709191091119,8982,1,309.1,309.1,38.0
2010-07-22,21.050789494695106,39.65652535601,4.165548219496895,8982,0,0.0,0.0,0.0
2010-07-23,20.848760304484117,37.59975838692023,3.6372258548439165,8982,7,309.14285714285717,314.7,41.42857142857143
2010-07-24,22.797316328122026,62.3183511457424,6.615046333962233,8982,4,311.375,321.4,57.0
2010-07-25,24.862961713646452,69.3272452368509,7.632569921394847,8982,0,0.0,0.0,0.0
2010-07-26,24.618702437670127,63.26283017866443,6.3456621919480005,8982,14,313.15714285714284,319.7,52.42857142857143
2010-07-27,20.88302295223687,40.56950005859633,3.649308889071776,8982,0,0.0,0.0,0.0
2010-07-28,20.587294455508097,53.32084666294292,4.703422012318823,8982,31,315.2967741935484,328.9,48.87096774193548
2010-07-29,19.485015147996105,34.83646815647887,2.5304382581573304,8982,3,308.90000000000003,309.4,40.333333333333336
2010-07-30,20.782432606797364,54.84063753891841,4.078095515502685,8982,2,314.9,315.2,45.5
2010-07-31,19.445542947656524,32.75959774851299,2.9284963339940844,8982,4,317.9,320.7,37.0
2010-08-01,18.820159383415064,34.09073865896209,2.214114421351314,8982,5,306.58000000000004,316.6,41.0
2010-08-02,19.908241331683836,32.84757402967582,2.554594976115179,8982,12,313.30833333333334,327.0,43.916666666666664
2010-08-03,23.296395535199874,66.64895468151802,8.237325305939112,8982,1,321.7,321.7,0.0
2010-08-04,26.34653544545638,52.25045784717182,7.95492067674726,8982,0,0.0,0.0,0.0
2010-08-05,23.031226221123116,45.45339745970695,5.612107748540101,8982,0,0.0,0.0,0.0
2010-08-06,18.871506310184166,32.184711056165156,2.5021361427866715,8982,5,310.76,314.7,53.6
2010-08-07,21.032980095843694,37.36692500416734,2.688592359908903,8982,1,308.7,308.7,49.0
2010-08-08,21.776367750706587,40.65075381606746,4.260483679892576,8982,0,0.0,0.0,0.0
2010-08-09,19.33124474207569,34.10024989925033,3.525937138907537,8982,2,303.55,303.6,55.5
2010-08-10,18.057341773706682,29.361877920157237,2.2242219112307002,8982,1,307.5,307.5,55.0
2010-08-11,18.651045534804503,33.90464659466147,3.027292795407147,8982,40,316.05,326.3,50.225
2010-08-12,20.95468516741754,59.33255800380142,6.461976357524371,8982,1,306.4,306.4,31.0
2010-08-13,24.849370765872763,79.73100199374005,9.498502795527072,8982,23,312.7695652173913,322.6,43.21739130434783
2010-08-14,23.19129003397341,47.441140933138705,6.0252764217598305,8982,0,0.0,0.0,0.0
2010-08-15,18.308864091551573,30.27714090323842,2.554063436861056,8982,16,311.9375,319.0,44.3125
2010-08-16,19.047192053839716,27.942871606451497,1.9703785874958526,8982,17,316.83529411764704,348.0,50.94117647058823
2010-08-17,21.768333675691437,45.22746068299342,3.7262190876950734,8982,5,313.43999999999994,322.5,38.6
2010-08-18,29.641660622301277,69.62738739826554,11.562410908763534,8982,5,310.41999999999996,314.4,49.6
2010-08-19,30.24916898865636,69.36986842860435,10.426855721259155,8982,1,316.8,316.8,61.0
2010-08-20,19.861140229427413,32.19463339604831,2.952174535620285,8982,50,314.414,322.6,49.3
2010-08-21,19.282643447980995,30.87284518032056,2.4618137985632464,8982,5,307.84000000000003,310.0,52.2
2010-08-22,18.456052406516026,31.1554878201948,2.1397735851574415,8982,14,315.0642857142857,334.5,64.71428571428571
2010-08-23,17.298121862334867,28.702250034685857,2.058491080421531,8982,0,0.0,0.0,0.0
2010-08-24,17.727405096687406,35.92408512300931,2.4764518385647216,8982,7,311.40000000000003,318.7,50.142857142857146
2010-08-25,18.87159232588789,38.752500945071816,3.2379339633249673,8982,30,311.97666666666663,322.8,50.766666666666666
2010-08-26,19.122544011111465,30.674998909787263,2.1924980320817404,8982,13,312.31538461538463,326.0,62.15384615384615
2010-08-27,20.196664296031162,32.03471804676738,2.6929200650064042,8982,119,313.84201680672265,346.6,61.554621848739494
2010-08-28,18.818114315630424,32.79548118548918,2.6779731117859327,8982,12,321.1666666666667,345.4,64.83333333333333
2010-08-29,18.680959866771964,36.1853871036,2.5064278161984572,8982,2,310.9,311.5,60.0
2010-08-30,17.562975772024497,27.503159147834097,2.089421182131273,8982,8,313.3875,336.3,63.25
2010-08-31,18.1658435415073,62.82823501604161,4.034290074846505,8982,32,310.134375,316.9,49.28125
2010-09-01,17.73007295621869,58.63419704210643,4.39046457168193,8982,16,328.825,363.6,76.375
2010-09-02,18.42588550809699,41.48719701921074,3.9580472917338545,8982,17,310.79411764705884,322.1,62.8235294117647
2010-09-03,19.040527924509867,78.58926385793168,4.063478895900649,8982,116,314.17241379310343,346.9,62.73275862068966
2010-09-04,20.57233539158341,39.396851825473014,4.684979465179079,8982,28,315.37142857142857,335.7,63.82142857142857
2010-09-05,21.578443166603307,47.59738208030895,6.036870194324812,8982,62,311.52096774193546,322.2,57.225806451612904
2010-09-06,20.25929254394503,59.69041086919287,7.852581442913421,8982,29,309.8137931034483,328.7,57.275862068965516
2010-09-07,15.38334822897092,25.515039776642357,1.9730279018422177,8982,159,308.08427672955975,368.7,55.84905660377358
2010-09-08,17.754552635857213,32.63380142366282,4.133182348439114,8982,90,314.44555555555553,372.1,62.55555555555556
2010-09-09,20.530360368700205,57.66840766461611,6.942102688118187,8982,98,311.1479591836735,326.1,55.08163265306123
2010-09-10,21.797181386801306,51.55598384577306,6.631198545992892,8982,96,316.41875,378.5,60.239583333333336
2010-09-11,21.342481225138872,67.4503254035545,7.425357880752703,8982,39,316.43333333333334,338.7,64.0
2010-09-12,19.645977023921823,37.354222880986704,3.497208056247888,8982,96,315.12395833333335,339.2,56.354166666666664
2010-09-13,20.174517929807237,34.62845525443769,3.7097060837077995,8982,33,316.6515151515151,343.0,62.57575757575758
2010-09-14,23.00187346776015,45.87512191430813,5.169185526029059,8982,113,314.56106194690267,333.5,58.017699115044245
2010-09-15,22.35693003196865,51.92857238310604,6.213644640716585,8982,2,310.95,312.5,50.5
2010-09-16,20.43129189925915,45.577463878604554,8.227073882196649,8982,13,303.26153846153846,307.9,36.76923076923077
2010-09-17,17.397643241118534,40.68910087154919,3.516245079985022,8982,15,307.5466666666667,321.3,54.0
2010-09-18,18.88464710599495,38.21164520643133,3.650599425229392,8982,14,308.0,318.0,59.214285714285715
2010-09-19,18.451586126789866,39.69432128832822,3.7624018040758163,8982,13,312.4230769230769,321.4,57.69230769230769
2010-09-20,16.307921593279943,32.801483060182484,3.08885113321849,8982,2,303.8,304.1,44.5
2010-09-21,15.00382482378099,24.805686661629057,2.0845418411137393,8982,39,306.8128205128205,316.8,52.43589743589744
2010-09-22,14.942476602345712,26.789624049166147,2.1741595926804336,8982,5,309.56,315.0,66.6
2010-09-23,16.852479296782548,25.49898198175849,2.266555019786518,8982,37,302.727027027027,311.9,42.270270270270274
2010-09-24,22.153591119372386,59.58040070521965,7.671794741761901,8982,14,306.9857142857143,320.8,52.0
2010-09-25,24.19222267753681,81.06255869674347,9.228903885025929,8982,227,304.02599118942726,326.2,48.268722466960355
2010-09-26,21.929690130055466,53.16980864775428,6.268562392041416,8982,5,307.84,314.5,57.8
2010-09-27,17.453872440426682,37.894979369986125,3.1452682249377406,8982,3,303.6666666666667,304.4,52.666666666666664
2010-09-28,16.569860858005914,30.71293493370352,2.921723363288554,8982,17,303.9235294117647,313.7,48.0
2010-09-29,16.929025929213548,29.18195249152445,3.2838879120353046,8982,15,307.65999999999997,316.8,52.266666666666666
2010-09-30,19.998041822944703,54.283372462921854,6.259297301594079,8982,207,305.7599033816425,348.0,51.10144927536232
2010-10-01,26.662913575217047,136.85437391467272,14.831811451319517,8982,44,304.9522727272727,314.7,51.93181818181818
2010-10-02,32.25761627894507,120.91825404871572,15.628852169285016,8982,291,303.4515463917526,322.6,47.49828178694158
2010-10-03,24.315345343740443,54.97524581393204,7.732404512012123,8982,40,307.675,341.5,51.8
2010-10-04,21.643504272893555,39.25034978780662,4.770512300757896,8982,11,306.08181818181816,312.7,56.81818181818182
2010-10-05,26.2272177587326,62.014503991172575,6.797725283291532,8982,183,308.43169398907105,329.1,57.24590163934426
2010-10-06,32.953412849936214,72.04899837392331,12.595749039711164,8982,127,305.09055118110234,316.7,50.669291338582674
2010-10-07,62.30050080285529,188.1211265361347,40.17941435130535,8982,300,308.58299999999997,346.9,56.35666666666667
2010-10-08,60.58414593455281,165.58815811332076,34.28802571719446,8982,132,307.67121212121214,322.9,58.06060606060606
2010-10-09,53.23457366350302,126.26084124937285,19.916321511390912,8982,614,309.1799674267101,371.0,57.27198697068404
2010-10-10,46.01175685420045,185.78750196652143,33.043372762445614,8982,44,307.3863636363636,326.0,57.84090909090909
2010-10-11,38.10579163261453,105.04178083998956,18.424827278025962,8982,7,303.2857142857143,309.5,50.0
2010-10-12,25.637753509120156,73.20698956938033,8.47397433502605,8982,232,310.21120689655174,362.6,60.025862068965516
2010-10-13,27.578139292190755,92.84125446140196,10.230053924172957,8982,173,305.1063583815029,332.9,50.554913294797686
2010-10-14,22.840837189259343,70.50488179613345,7.188597793195158,8982,88,307.46477272727276,336.2,53.63636363636363
2010-10-15,22.397769167686278,124.4102559765703,4.007983729902373,8982,11,304.3,313.3,48.54545454545455
2010-10-16,25.246842902125454,75.8150143557973,8.388255472367582,8982,26,310.4730769230769,342.1,62.0
2010-10-17,23.56094099285463,75.54237376452078,5.295239897206132,8982,24,306.0708333333333,324.5,54.583333333333336
2010-10-18,30.97751751572242,113.50248851320642,11.547625164653486,8982,92,315.4108695652174,386.8,62.19565217391305
2010-10-19,43.82499824639745,211.3540379958764,27.71309670825923,8982,448,312.45691964285714,373.6,58.924107142857146
2010-10-20,48.630236500950076,176.99993586422974,24.373913030308163,8982,510,312.25333333333333,381.3,60.02156862745098
2010-10-21,64.55393729597915,170.13682273931963,31.78925669108229,8982,1508,315.116976127321,397.8,60.79774535809018
2010-10-22,79.74823685680595,218.85447937467788,41.00077006190848,8982,295,310.39830508474574,405.5,53.62033898305085
2010-10-23,62.760542788390566,246.9476002228328,44.481446194064745,8982,46,305.1326086956522,322.0,51.45652173913044
2010-10-24,30.66047331128757,137.2989044032997,13.20523419989594,8982,16,308.84375,332.6,53.375
2010-10-25,21.8744972999833,74.51209837357666,4.496198340156384,8982,258,314.49263565891476,385.8,54.1124031007752
2010-10-26,21.45474873216536,45.00422000777197,3.9281321463249825,8982,371,315.17358490566033,395.5,61.99460916442049
2010-10-27,36.164270795640455,132.71851590921142,12.228177424648939,8982,301,312.2554817275747,386.2,60.714285714285715
2010-10-28,38.84574935538728,135.98124804228306,18.879882949100974,8982,612,310.0,388.6,57.43300653594771
2010-10-29,46.25091407730891,206.6756124316701,28.972786655780787,8982,110,309.80454545454546,379.6,56.627272727272725
